Active Velocity,Angular diffusion coefficient,Average population per patch
0.125594,0.398107,0.0
0.125594,0.630957,0.0
0.125594,1,0.0
0.5,0.0001,0.0
0.5,0.000158489,0.0
0.5,0.000251189,0.0
0.5,0.000398107,0.0
0.5,0.000630957,0.0044444444444444444
0.5,0.001,0.0044444444444444444
0.5,0.00158489,0.0044444444444444444
0.5,0.00251189,0.013333333333333332
0.5,0.00398107,1.3575333333333333
0.5,0.00630957,1.1378711111111113
0.5,0.01,1.0091911111111111
0.5,0.0158489,0.7198088888888888
0.5,0.0251189,0.47363111111111106
0.5,0.0398107,0.2976622222222222
0.5,0.0630957,0.08166666666666667
0.5,0.1,0.0
0.5,0.158489,0.0
0.5,0.251189,0.0
0.5,0.398107,0.0
0.5,0.630957,0.0
0.5,1,0.0
1.99054,0.0001,0.0
1.99054,0.000158489,0.0
1.99054,0.000251189,0.0
1.99054,0.000398107,0.0
1.99054,0.000630957,0.0044444444444444444
1.99054,0.001,0.0044444444444444444
1.99054,0.00158489,0.0044444444444444444
1.99054,0.00251189,0.0044444444444444444
1.99054,0.00398107,1.3866666666666667
1.99054,0.00630957,1.3422933333333333
1.99054,0.01,1.0825333333333333
1.99054,0.0158489,0.7693466666666667
1.99054,0.0251189,0.5108133333333333
1.99054,0.0398107,0.3281968888888889
1.99054,0.0630957,0.20560666666666666
1.99054,0.1,0.0
1.99054,0.158489,0.0
1.99054,0.251189,0.0
1.99054,0.398107,0.0
1.99054,0.630957,0.0
1.99054,1,0.0
7.92447,0.0001,0.0
7.92447,0.000158489,0.0
7.92447,0.000251189,0.0
7.92447,0.000398107,0.0
7.92447,0.000630957,0.0044444444444444444
7.92447,0.001,0.0044444444444444444
7.92447,0.00158489,0.0044444444444444444
7.92447,0.00251189,0.0044444444444444444
7.92447,0.00398107,1.3688888888888888
7.92447,0.00630957,1.4222222222222223
7.92447,0.01,1.1385644444444445
7.92447,0.0158489,0.7943422222222223
7.92447,0.0251189,0.5265111111111112
7.92447,0.0398107,0.3409168888888889
7.92447,0.0630957,0.0
7.92447,0.1,0.0
7.92447,0.158489,0.0
7.92447,0.251189,0.0
7.92447,0.398107,0.0
7.92447,0.630957,0.0
7.92447,1,0.0
31.5479,0.0001,0.0
31.5479,0.000158489,0.0
31.5479,0.000251189,0.0
31.5479,0.000398107,0.0
31.5479,0.000630957,0.0044444444444444444
31.5479,0.001,0.0044444444444444444
31.5479,0.00158489,0.0044444444444444444
31.5479,0.00251189,0.0044444444444444444
31.5479,0.00398107,1.3244444444444445
31.5479,0.00630957,1.4044444444444444
31.5479,0.01,1.1155555555555556
31.5479,0.0158489,0.8053511111111111
31.5479,0.0251189,0.5362266666666666
31.5479,0.0398107,0.0
31.5479,0.0630957,0.0
31.5479,0.1,0.0
31.5479,0.158489,0.0
31.5479,0.251189,0.0
