Active Velocity,Angular diffusion coefficient,Average population per patch
1.99054,5.61009e-07,1.610137777777778
1.99054,1.25594e-06,1.5503244444444444
1.99054,2.81171e-06,1.6016044444444444
1.99054,6.29463e-06,1.6000133333333333
1.99054,1.40919e-05,1.4610311111111112
1.99054,3.15479e-05,1.53064
1.99054,7.06269e-05,1.4712711111111112
1.99054,0.000158114,0.8928844444444445
1.99054,0.000353973,0.0
1.99054,0.000792447,1.3815422222222222
1.99054,0.00177407,1.3621111111111113
1.99054,0.00397164,1.1840622222222221
1.99054,0.0088914,0.5771555555555556
1.99054,0.0199054,0.0044444444444444444
1.99054,0.0445625,0.0044444444444444444
1.99054,0.0997631,0.0
1.99054,0.223342,0.0
1.99054,0.5,0.0
7.92447,5e-08,1.4714622222222222
7.92447,1.11936e-07,1.493871111111111
7.92447,2.50594e-07,1.4699866666666668
7.92447,5.61009e-07,1.4615288888888889
7.92447,1.25594e-06,1.4760000000000002
7.92447,2.81171e-06,1.4994533333333333
7.92447,6.29463e-06,1.4955466666666666
7.92447,1.40919e-05,1.4963955555555557
7.92447,3.15479e-05,1.4801155555555556
7.92447,7.06269e-05,1.0685955555555555
7.92447,0.000158114,0.0
7.92447,0.000353973,0.0
7.92447,0.000792447,0.0
7.92447,0.00177407,1.3777644444444446
7.92447,0.00397164,1.2186888888888887
7.92447,0.0088914,0.8130533333333334
7.92447,0.0199054,0.0044444444444444444
7.92447,0.0445625,0.0044444444444444444
7.92447,0.0997631,0.0
7.92447,0.223342,0.0
7.92447,0.5,0.0
31.5479,5e-08,1.4715644444444442
31.5479,1.11936e-07,1.48404
31.5479,2.50594e-07,1.4882133333333334
31.5479,5.61009e-07,1.4901155555555556
31.5479,1.25594e-06,1.4641511111111112
31.5479,2.81171e-06,1.4812355555555556
31.5479,6.29463e-06,1.4811866666666667
31.5479,1.40919e-05,1.4743955555555555
31.5479,3.15479e-05,0.0
31.5479,7.06269e-05,0.0
31.5479,0.000158114,0.0
31.5479,0.000353973,0.0
31.5479,0.000792447,1.4361377777777777
31.5479,0.00177407,1.3733333333333333
31.5479,0.00397164,1.191111111111111
31.5479,0.0088914,0.8177777777777778
31.5479,0.0199054,0.0044444444444444444
31.5479,0.0445625,0.0044444444444444444
31.5479,0.0997631,0.0
31.5479,0.223342,0.0
31.5479,0.5,0.0
125.594,5e-08,0.0
125.594,1.11936e-07,0.0
125.594,2.50594e-07,0.0
125.594,5.61009e-07,0.0
125.594,1.25594e-06,0.0
125.594,2.81171e-06,0.0
125.594,6.29463e-06,0.0
125.594,1.40919e-05,0.0
125.594,3.15479e-05,0.0
125.594,7.06269e-05,0.0
125.594,0.000158114,0.0
125.594,0.000353973,0.0
125.594,0.000792447,1.4066755555555557
125.594,0.00177407,1.3511111111111112
125.594,0.00397164,1.1688888888888889
125.594,0.0088914,0.8
125.594,0.0199054,0.0044444444444444444
125.594,0.0445625,0.0044444444444444444
125.594,0.0997631,0.0
125.594,0.223342,0.0
125.594,0.5,0.0
500,5e-08,0.0
500,1.11936e-07,0.0
500,2.50594e-07,0.0
500,5.61009e-07,0.0
500,1.25594e-06,0.0
500,2.81171e-06,0.0
500,6.29463e-06,0.0
500,1.40919e-05,0.0
500,3.15479e-05,0.0
500,7.06269e-05,0.0
500,0.000158114,0.0
500,0.000353973,1.3955555555555557
500,0.000792447,1.3644444444444443
500,0.00177407,1.3244444444444445
500,0.00397164,1.1244444444444444
500,0.0088914,0.7555555555555555
500,0.0199054,0.0044444444444444444
500,0.0445625,0.0044444444444444444
500,0.0997631,0.0
500,0.223342,0.0
500,0.5,0.0
1990.54,5e-08,1.1843866666666667
1990.54,1.11936e-07,1.193488888888889
1990.54,2.50594e-07,1.1868844444444444
1990.54,5.61009e-07,1.1758888888888888
1990.54,1.25594e-06,1.1911733333333334
1990.54,2.81171e-06,1.1794622222222224
1990.54,6.29463e-06,1.1776533333333332
1990.54,1.40919e-05,1.1790755555555554
1990.54,3.15479e-05,1.1687377777777779
1990.54,7.06269e-05,1.1956533333333332
1990.54,0.000158114,1.293328888888889
1990.54,0.000353973,1.28
1990.54,0.000792447,1.248888888888889
1990.54,0.00177407,1.1777777777777778
1990.54,0.00397164,1.0133333333333334
1990.54,0.0088914,0.6444444444444445
1990.54,0.0199054,0.0044444444444444444
1990.54,0.0445625,0.0044444444444444444
1990.54,0.0997631,0.0
1990.54,0.223342,0.0
1990.54,0.5,0.0
7924.47,5e-08,1.0174088888888888
7924.47,1.11936e-07,1.0174844444444444
7924.47,2.50594e-07,1.0172044444444446
7924.47,5.61009e-07,1.0173688888888888
7924.47,1.25594e-06,1.0173733333333332
7924.47,2.81171e-06,1.0172311111111112
7924.47,6.29463e-06,1.0169377777777777
7924.47,1.40919e-05,1.0162577777777777
7924.47,3.15479e-05,1.015128888888889
7924.47,7.06269e-05,1.0124488888888887
7924.47,0.000158114,1.0049333333333335
7924.47,0.000353973,0.9866666666666667
7924.47,0.000792447,0.9644444444444444
7924.47,0.00177407,0.8933333333333333
7924.47,0.00397164,0.7288888888888889
7924.47,0.0088914,0.35555555555555557
7924.47,0.0199054,0.0044444444444444444
7924.47,0.0445625,0.0044444444444444444
7924.47,0.0997631,0.0
7924.47,0.223342,0.0
7924.47,0.5,0.0
31547.9,5e-08,0.2979862222222222
31547.9,1.11936e-07,0.29794933333333334
31547.9,2.50594e-07,0.2978506666666667
31547.9,5.61009e-07,0.2983102222222222
31547.9,1.25594e-06,0.29810888888888887
31547.9,2.81171e-06,0.2980262222222222
31547.9,6.29463e-06,0.2975608888888889
31547.9,1.40919e-05,0.2972102222222222
31547.9,3.15479e-05,0.29578844444444446
31547.9,7.06269e-05,0.29333333333333333
31547.9,0.000158114,0.28444444444444444
31547.9,0.000353973,0.2809635555555556
31547.9,0.000792447,0.24888888888888888
31547.9,0.00177407,0.17777777777777778
31547.9,0.00397164,0.013333333333333332
31547.9,0.0088914,0.0044444444444444444
31547.9,0.0199054,0.0
31547.9,0.0445625,0.0
31547.9,0.0997631,0.0
31547.9,0.223342,0.0
31547.9,0.5,0.0
125594,5e-08,0.0
125594,1.11936e-07,0.0
125594,2.50594e-07,0.0
125594,5.61009e-07,0.0
125594,1.25594e-06,0.0
125594,2.81171e-06,0.0
125594,6.29463e-06,0.0
125594,1.40919e-05,0.0
125594,3.15479e-05,0.0
125594,7.06269e-05,0.0
125594,0.000158114,0.0
125594,0.000353973,0.0
125594,0.000792447,0.0
125594,0.00177407,0.0
125594,0.00397164,0.0
125594,0.0088914,0.0
125594,0.0199054,0.0
125594,0.0445625,0.0
125594,0.0997631,0.0
125594,0.223342,0.0
125594,0.5,0.0
500000,5e-08,0.0
500000,1.11936e-07,0.0
500000,2.50594e-07,0.0
500000,5.61009e-07,0.0
500000,1.25594e-06,0.0
500000,2.81171e-06,0.0
500000,6.29463e-06,0.0
500000,1.40919e-05,0.0
500000,3.15479e-05,0.0
500000,7.06269e-05,0.0
500000,0.000158114,0.0
500000,0.000353973,0.0
500000,0.000792447,0.0
500000,0.00177407,0.0
500000,0.00397164,0.0
500000,0.0088914,0.0
500000,0.0199054,0.0
500000,0.0445625,0.0
500000,0.0997631,0.0
500000,0.223342,0.0
500000,0.5,0.0
