Active Velocity,Angular diffusion coefficient,Average population per patch
500,2.51189,0.0
500,5.01187,0.0
500,10,0.0
1581.14,1e-05,1.1244444444444444
1581.14,1.99526e-05,1.1244444444444444
1581.14,3.98107e-05,1.1244444444444444
1581.14,7.94328e-05,0.4
1581.14,0.000158489,0.0
1581.14,0.000316228,0.0
1581.14,0.000630957,0.0
1581.14,0.00125893,0.0
1581.14,0.00251189,0.0
1581.14,0.00501187,0.0
1581.14,0.01,0.0
1581.14,0.0199526,0.0
1581.14,0.0398107,0.0
1581.14,0.0794328,0.0
1581.14,0.158489,0.0
1581.14,0.316228,0.0
1581.14,0.630957,0.0
1581.14,1.25893,0.0
1581.14,2.51189,0.0
1581.14,5.01187,0.0
1581.14,10,0.0
5000,1e-05,1.1244444444444444
5000,1.99526e-05,1.0533333333333332
5000,3.98107e-05,0.24
5000,7.94328e-05,0.0
5000,0.000158489,0.0
5000,0.000316228,0.0
5000,0.000630957,0.0
5000,0.00125893,0.0
5000,0.00251189,0.0
5000,0.00501187,0.0
5000,0.01,0.0
5000,0.0199526,0.0
5000,0.0398107,0.0
5000,0.0794328,0.0
5000,0.158489,0.0
5000,0.316228,0.0
5000,0.630957,0.0
5000,1.25893,0.0
5000,2.51189,0.0
5000,5.01187,0.0
5000,10,0.0
