Active Velocity,Angular diffusion coefficient,Average population per patch
0.0630957,0.0630957,0.7473022222222222
0.0630957,0.1,0.65556
0.0630957,0.158489,0.5555377777777778
0.0630957,0.251189,0.4080342222222222
0.0630957,0.398107,0.23888533333333334
0.0630957,0.630957,0.0001151111111111111
0.0630957,1,0.026976888888888887
0.0630957,1.58489,0.0011324444444444446
0.0630957,2.51189,0.004448444444444444
0.0630957,3.98107,0.007024444444444444
0.0630957,6.30957,0.021639111111111112
0.0630957,10,0.024135555555555556
0.0630957,15.8489,0.07507422222222222
0.0630957,25.1189,0.08919111111111112
0.0630957,39.8107,0.13171333333333332
0.0630957,63.0957,0.0874648888888889
0.0630957,100,0.15146755555555555
0.1,0.01,1.0105244444444443
0.1,0.0158489,0.9873111111111111
0.1,0.0251189,0.96008
0.1,0.0398107,0.9253377777777777
0.1,0.0630957,0.8786711111111111
0.1,0.1,0.820231111111111
0.1,0.158489,0.76612
0.1,0.251189,0.6799911111111111
0.1,0.398107,0.5832444444444443
0.1,0.630957,0.44261422222222224
0.1,1,0.22114844444444445
0.1,1.58489,0.085008
0.1,2.51189,0.014124444444444445
0.1,3.98107,0.010321333333333332
0.1,6.30957,0.0
0.1,10,0.0005573333333333334
0.1,15.8489,0.016445777777777778
0.1,25.1189,0.024497777777777775
0.1,39.8107,0.05712844444444444
0.1,63.0957,0.049868888888888886
0.1,100,0.060359555555555555
0.158489,0.01,1.0736844444444444
0.158489,0.0158489,1.0579733333333334
0.158489,0.0251189,1.0401244444444444
0.158489,0.0398107,1.0134088888888888
0.158489,0.0630957,0.9783111111111111
0.158489,0.1,0.9445466666666666
0.158489,0.158489,0.8977022222222223
0.158489,0.251189,0.83756
0.158489,0.398107,0.7762711111111111
0.158489,0.630957,0.6957066666666666
0.158489,1,0.6100444444444444
0.158489,1.58489,0.45580000000000004
0.158489,2.51189,0.2923768888888889
0.158489,3.98107,0.025641777777777777
0.158489,6.30957,0.04421155555555555
0.158489,10,0.013684888888888889
0.158489,15.8489,0.0006168888888888889
0.158489,25.1189,0.0026275555555555553
0.158489,39.8107,0.006974222222222222
0.158489,63.0957,0.01692622222222222
0.158489,100,0.016725777777777777
0.251189,0.01,1.1246844444444444
0.251189,0.0158489,1.1027644444444444
0.251189,0.0251189,1.0891822222222223
0.251189,0.0398107,1.0722177777777777
0.251189,0.0630957,1.0507644444444444
0.251189,0.1,1.0230977777777779
0.251189,0.158489,0.98664
0.251189,0.251189,0.9501111111111111
0.251189,0.398107,0.8968844444444445
0.251189,0.630957,0.8475733333333334
0.251189,1,0.7715244444444443
0.251189,1.58489,0.6949866666666668
0.251189,2.51189,0.5991733333333333
0.251189,3.98107,0.44104177777777775
0.251189,6.30957,0.256324
0.251189,10,0.0005537777777777778
0.251189,15.8489,0.0
0.251189,25.1189,0.0
0.251189,39.8107,0.008613333333333332
0.251189,63.0957,0.0
0.251189,100,0.0076337777777777775
