Active Velocity,Angular diffusion coefficient,Average population per patch
0.5,0.0597161,4.194737777777778
0.5,0.0946436,6.670355555555555
0.5,0.15,10.611999999999998
1.99054,1.5e-05,0.0
1.99054,2.37734e-05,0.0
1.99054,3.76783e-05,0.0
1.99054,5.97161e-05,0.0
1.99054,9.46436e-05,0.0
1.99054,0.00015,0.0
1.99054,0.000237734,0.01652666666666667
1.99054,0.000376783,0.02727822222222222
1.99054,0.000597161,0.04419555555555556
1.99054,0.000946436,0.06870977777777777
1.99054,0.0015,0.10947466666666666
1.99054,0.00237734,0.17323777777777777
1.99054,0.00376783,0.2738111111111111
1.99054,0.00597161,0.4343386666666667
1.99054,0.00946436,0.6885688888888889
1.99054,0.015,1.0882933333333333
1.99054,0.0237734,1.7267777777777777
1.99054,0.0376783,2.71972
1.99054,0.0597161,4.2953777777777775
1.99054,0.0946436,6.758400000000001
1.99054,0.15,10.584933333333334
7.92447,1.5e-05,0.0
7.92447,2.37734e-05,0.0
7.92447,3.76783e-05,0.0
7.92447,5.97161e-05,0.004637333333333334
7.92447,9.46436e-05,0.0
7.92447,0.00015,0.012024888888888889
7.92447,0.000237734,0.018114666666666668
7.92447,0.000376783,0.02840577777777778
7.92447,0.000597161,0.044444444444444446
7.92447,0.000946436,0.07211422222222222
7.92447,0.0015,0.11356266666666667
7.92447,0.00237734,0.18333644444444444
7.92447,0.00376783,0.28602755555555553
7.92447,0.00597161,0.4546266666666667
7.92447,0.00946436,0.7222044444444445
7.92447,0.015,1.134377777777778
7.92447,0.0237734,1.7918622222222222
7.92447,0.0376783,2.8024044444444445
7.92447,0.0597161,4.3911911111111115
7.92447,0.0946436,6.8482666666666665
7.92447,0.15,10.582266666666667
31.5479,1.5e-05,0.0
31.5479,2.37734e-05,0.0
31.5479,3.76783e-05,0.0
31.5479,5.97161e-05,0.0044444444444444444
31.5479,9.46436e-05,0.0
31.5479,0.00015,0.0016813333333333335
31.5479,0.000237734,0.017777777777777778
31.5479,0.000376783,0.026666666666666665
31.5479,0.000597161,0.044444444444444446
31.5479,0.000946436,0.06975555555555556
31.5479,0.0015,0.1111111111111111
31.5479,0.00237734,0.17333333333333334
31.5479,0.00376783,0.27555555555555555
31.5479,0.00597161,0.44
31.5479,0.00946436,0.7022222222222222
31.5479,0.015,1.1111111111111112
31.5479,0.0237734,1.7644444444444445
31.5479,0.0376783,2.8057955555555556
31.5479,0.0597161,4.4462222222222225
31.5479,0.0946436,6.893511111111111
31.5479,0.15,10.567911111111112
125.594,1.5e-05,0.0
125.594,2.37734e-05,0.0
125.594,3.76783e-05,0.0
125.594,5.97161e-05,0.0044444444444444444
125.594,9.46436e-05,0.0
125.594,0.00015,0.010267555555555556
125.594,0.000237734,0.017777777777777778
125.594,0.000376783,0.026666666666666665
125.594,0.000597161,0.04
125.594,0.000946436,0.06666666666666667
125.594,0.0015,0.10666666666666666
125.594,0.00237734,0.17333333333333334
125.594,0.00376783,0.27111111111111114
125.594,0.00597161,0.43555555555555553
125.594,0.00946436,0.6888888888888889
125.594,0.015,1.0933333333333333
125.594,0.0237734,1.7377777777777779
125.594,0.0376783,2.7466666666666666
125.594,0.0597161,4.355555555555555
125.594,0.0946436,6.911111111111111
125.594,0.15,10.558177777777779
500,1.5e-05,0.0
500,2.37734e-05,0.0
500,3.76783e-05,0.0
500,5.97161e-05,0.0044444444444444444
500,9.46436e-05,0.0
500,0.00015,0.008888888888888889
500,0.000237734,0.013333333333333332
500,0.000376783,0.022222222222222223
500,0.000597161,0.04
500,0.000946436,0.06222222222222222
500,0.0015,0.10222222222222223
500,0.00237734,0.16444444444444445
500,0.00376783,0.26222222222222225
500,0.00597161,0.4177777777777778
500,0.00946436,0.6622222222222223
500,0.015,1.048888888888889
500,0.0237734,1.6622222222222223
500,0.0376783,2.6355555555555554
500,0.0597161,4.177777777777778
500,0.0946436,6.631111111111111
500,0.15,10.485733333333334
1990.54,1.5e-05,0.0
1990.54,2.37734e-05,0.0
1990.54,3.76783e-05,0.0
1990.54,5.97161e-05,0.0044444444444444444
1990.54,9.46436e-05,0.0044444444444444444
1990.54,0.00015,0.008888888888888889
1990.54,0.000237734,0.013333333333333332
1990.54,0.000376783,0.022222222222222223
1990.54,0.000597161,0.035555555555555556
1990.54,0.000946436,0.057777777777777775
1990.54,0.0015,0.09333333333333334
1990.54,0.00237734,0.14666666666666667
1990.54,0.00376783,0.2311111111111111
1990.54,0.00597161,0.3688888888888889
1990.54,0.00946436,0.5911111111111111
1990.54,0.015,0.9333333333333333
1990.54,0.0237734,1.4844444444444445
1990.54,0.0376783,2.3644444444444446
1990.54,0.0597161,3.7288888888888887
1990.54,0.0946436,5.915555555555556
1990.54,0.15,9.372444444444445
7924.47,1.5e-05,0.0
7924.47,2.37734e-05,0.0
7924.47,3.76783e-05,0.0
7924.47,5.97161e-05,0.0
7924.47,9.46436e-05,0.0044444444444444444
7924.47,0.00015,0.0044444444444444444
7924.47,0.000237734,0.008888888888888889
7924.47,0.000376783,0.013333333333333332
7924.47,0.000597161,0.022222222222222223
7924.47,0.000946436,0.04
7924.47,0.0015,0.06222222222222222
7924.47,0.00237734,0.10222222222222223
7924.47,0.00376783,0.16
7924.47,0.00597161,0.2577777777777778
7924.47,0.00946436,0.4088888888888889
7924.47,0.015,0.6488888888888888
7924.47,0.0237734,1.031111111111111
7924.47,0.0376783,1.6311111111111112
7924.47,0.0597161,2.591111111111111
7924.47,0.0946436,4.111111111111111
7924.47,0.15,6.52
31547.9,1.5e-05,0.0
31547.9,2.37734e-05,0.0
31547.9,3.76783e-05,0.0
